t_ms,step,beam,score,prefix,next_token_id,next_token_str,new_seq
1761104671474,1153,1,,,-1,,
1761104671474,1153,2,,,-1,,
1761104671505,1154,0,,,-1,,
1761104671505,1154,1,,,-1,,
1761104671505,1154,2,,,-1,,
1761104671535,1155,0,,,-1,,
1761104671535,1155,1,,,-1,,
1761104671535,1155,2,,,-1,,
1761104671565,1156,0,,,-1,,
1761104671565,1156,1,,,-1,,
1761104671565,1156,2,,,-1,,
1761104671595,1157,0,,,-1,,
1761104671595,1157,1,,,-1,,
1761104671595,1157,2,,,-1,,
1761104671628,1158,0,,,-1,,
1761104671628,1158,1,,,-1,,
1761104671628,1158,2,,,-1,,
1761104671661,1159,0,,,-1,,
1761104671661,1159,1,,,-1,,
1761104671661,1159,2,,,-1,,
1761104671692,1160,0,,,-1,,
1761104671692,1160,1,,,-1,,
1761104671692,1160,2,,,-1,,
1761104671722,1161,0,,,-1,,
1761104671722,1161,1,,,-1,,
1761104671722,1161,2,,,-1,,
1761104671752,1162,0,,,-1,,
1761104671752,1162,1,,,-1,,
1761104671752,1162,2,,,-1,,
1761104671782,1163,0,,,-1,,
1761104671782,1163,1,,,-1,,
1761104671782,1163,2,,,-1,,
1761104671813,1164,0,,,-1,,
1761104671813,1164,1,,,-1,,
1761104671813,1164,2,,,-1,,
1761104671843,1165,0,,,-1,,
1761104671843,1165,1,,,-1,,
1761104671843,1165,2,,,-1,,
1761104671873,1166,0,,,-1,,
1761104671873,1166,1,,,-1,,
1761104671873,1166,2,,,-1,,
1761104671903,1167,0,,,-1,,
1761104671903,1167,1,,,-1,,
1761104671903,1167,2,,,-1,,
1761104671934,1168,0,,,-1,,
1761104671934,1168,1,,,-1,,
1761104671934,1168,2,,,-1,,
1761104671964,1169,0,,,-1,,
1761104671964,1169,1,,,-1,,
1761104671964,1169,2,,,-1,,
1761104671994,1170,0,,,-1,,
1761104671994,1170,1,,,-1,,
1761104671994,1170,2,,,-1,,
1761104672024,1171,0,,,-1,,
1761104672024,1171,1,,,-1,,
1761104672024,1171,2,,,-1,,
1761104672055,1172,0,,,-1,,
1761104672055,1172,1,,,-1,,
1761104672055,1172,2,,,-1,,
1761104672087,1173,0,,,-1,,
1761104672087,1173,1,,,-1,,
1761104672087,1173,2,,,-1,,
1761104672118,1174,0,,,-1,,
1761104672118,1174,1,,,-1,,
1761104672118,1174,2,,,-1,,
1761104672149,1175,0,,,-1,,
1761104672149,1175,1,,,-1,,
1761104672149,1175,2,,,-1,,
1761104672179,1176,0,,,-1,,
1761104672179,1176,1,,,-1,,
1761104672179,1176,2,,,-1,,
1761104672210,1177,0,,,-1,,
1761104672210,1177,1,,,-1,,
1761104672210,1177,2,,,-1,,
1761104672240,1178,0,,,-1,,
1761104672240,1178,1,,,-1,,
1761104672240,1178,2,,,-1,,
1761104672270,1179,0,,,-1,,
1761104672270,1179,1,,,-1,,
1761104672270,1179,2,,,-1,,
1761104672301,1180,0,,,-1,,
1761104672301,1180,1,,,-1,,
1761104672301,1180,2,,,-1,,
1761104672331,1181,0,,,-1,,
1761104672331,1181,1,,,-1,,
1761104672331,1181,2,,,-1,,
1761104672362,1182,0,,,-1,,
1761104672362,1182,1,,,-1,,
1761104672362,1182,2,,,-1,,
1761104672392,1183,0,,,-1,,
1761104672392,1183,1,,,-1,,
1761104672392,1183,2,,,-1,,
1761104672422,1184,0,,,-1,,
1761104672422,1184,1,,,-1,,
1761104672422,1184,2,,,-1,,
1761104672453,1185,0,,,-1,,
1761104672453,1185,1,,,-1,,
1761104672453,1185,2,,,-1,,
1761104672484,1186,0,,,-1,,
1761104672484,1186,1,,,-1,,
1761104672484,1186,2,,,-1,,
1761104672515,1187,0,,,-1,,
1761104672515,1187,1,,,-1,,
1761104672515,1187,2,,,-1,,
1761104672546,1188,0,,,-1,,
1761104672546,1188,1,,,-1,,
1761104672546,1188,2,,,-1,,
1761104672576,1189,0,,,-1,,
1761104672576,1189,1,,,-1,,
1761104672576,1189,2,,,-1,,
1761104672606,1190,0,,,-1,,
1761104672606,1190,1,,,-1,,
1761104672606,1190,2,,,-1,,
1761104672637,1191,0,,,-1,,
1761104672637,1191,1,,,-1,,
1761104672637,1191,2,,,-1,,
1761104672668,1192,0,,,-1,,
1761104672668,1192,1,,,-1,,
1761104672668,1192,2,,,-1,,
1761104672698,1193,0,,,-1,,
1761104672698,1193,1,,,-1,,
1761104672698,1193,2,,,-1,,
1761104672729,1194,0,,,-1,,
1761104672729,1194,1,,,-1,,
1761104672729,1194,2,,,-1,,
1761104672759,1195,0,,,-1,,
1761104672759,1195,1,,,-1,,
1761104672759,1195,2,,,-1,,
1761104672790,1196,0,,,-1,,
1761104672790,1196,1,,,-1,,
1761104672790,1196,2,,,-1,,
1761104672821,1197,0,,,-1,,
1761104672821,1197,1,,,-1,,
1761104672821,1197,2,,,-1,,
1761104672852,1198,0,,,-1,,
1761104672852,1198,1,,,-1,,
1761104672852,1198,2,,,-1,,
1761104672882,1199,0,,,-1,,
1761104672882,1199,1,,,-1,,
1761104672882,1199,2,,,-1,,
1761104672913,1200,0,,,-1,,
1761104672913,1200,1,,,-1,,
1761104672913,1200,2,,,-1,,
1761104672944,1201,0,,,-1,,
1761104672944,1201,1,,,-1,,
1761104672944,1201,2,,,-1,,
1761104672975,1202,0,,,-1,,
1761104672975,1202,1,,,-1,,
1761104672975,1202,2,,,-1,,
1761104673007,1203,0,,,-1,,
1761104673007,1203,1,,,-1,,
1761104673007,1203,2,,,-1,,
1761104673038,1204,0,,,-1,,
1761104673038,1204,1,,,-1,,
1761104673038,1204,2,,,-1,,
1761104673070,1205,0,,,-1,,
1761104673070,1205,1,,,-1,,
1761104673070,1205,2,,,-1,,
1761104673101,1206,0,,,-1,,
1761104673101,1206,1,,,-1,,
1761104673101,1206,2,,,-1,,
1761104673132,1207,0,,,-1,,
1761104673132,1207,1,,,-1,,
1761104673132,1207,2,,,-1,,
1761104673163,1208,0,,,-1,,
1761104673163,1208,1,,,-1,,
1761104673163,1208,2,,,-1,,
1761104673195,1209,0,,,-1,,
1761104673195,1209,1,,,-1,,
1761104673195,1209,2,,,-1,,
1761104673226,1210,0,,,-1,,
1761104673227,1210,1,,,-1,,
1761104673227,1210,2,,,-1,,
1761104673258,1211,0,,,-1,,
1761104673258,1211,1,,,-1,,
1761104673258,1211,2,,,-1,,
1761104673290,1212,0,,,-1,,
1761104673290,1212,1,,,-1,,
1761104673290,1212,2,,,-1,,
1761104673322,1213,0,,,-1,,
1761104673322,1213,1,,,-1,,
1761104673322,1213,2,,,-1,,
1761104673354,1214,0,,,-1,,
1761104673354,1214,1,,,-1,,
1761104673354,1214,2,,,-1,,
1761104673385,1215,0,,,-1,,
1761104673385,1215,1,,,-1,,
1761104673386,1215,2,,,-1,,
1761104673417,1216,0,,,-1,,
1761104673417,1216,1,,,-1,,
1761104673417,1216,2,,,-1,,
1761104673448,1217,0,,,-1,,
1761104673448,1217,1,,,-1,,
1761104673448,1217,2,,,-1,,
1761104673480,1218,0,,,-1,,
1761104673480,1218,1,,,-1,,
1761104673480,1218,2,,,-1,,
1761104673511,1219,0,,,-1,,
1761104673511,1219,1,,,-1,,
1761104673511,1219,2,,,-1,,
1761104673543,1220,0,,,-1,,
1761104673543,1220,1,,,-1,,
1761104673543,1220,2,,,-1,,
1761104673574,1221,0,,,-1,,
1761104673574,1221,1,,,-1,,
1761104673574,1221,2,,,-1,,
1761104673606,1222,0,,,-1,,
1761104673606,1222,1,,,-1,,
1761104673606,1222,2,,,-1,,
1761104673637,1223,0,,,-1,,
1761104673637,1223,1,,,-1,,
1761104673637,1223,2,,,-1,,
1761104673671,1224,0,,,-1,,
1761104673671,1224,1,,,-1,,
1761104673671,1224,2,,,-1,,
1761104673707,1225,0,,,-1,,
1761104673707,1225,1,,,-1,,
1761104673707,1225,2,,,-1,,
1761104673739,1226,0,,,-1,,
1761104673739,1226,1,,,-1,,
1761104673739,1226,2,,,-1,,
1761104673770,1227,0,,,-1,,
1761104673770,1227,1,,,-1,,
1761104673770,1227,2,,,-1,,
1761104673802,1228,0,,,-1,,
1761104673802,1228,1,,,-1,,
1761104673802,1228,2,,,-1,,
1761104673834,1229,0,,,-1,,
1761104673834,1229,1,,,-1,,
1761104673834,1229,2,,,-1,,
1761104673865,1230,0,,,-1,,
1761104673865,1230,1,,,-1,,
1761104673865,1230,2,,,-1,,
1761104673897,1231,0,,,-1,,
1761104673897,1231,1,,,-1,,
1761104673897,1231,2,,,-1,,
1761104673929,1232,0,,,-1,,
1761104673929,1232,1,,,-1,,
1761104673929,1232,2,,,-1,,
1761104673961,1233,0,,,-1,,
1761104673961,1233,1,,,-1,,
1761104673961,1233,2,,,-1,,
1761104673993,1234,0,,,-1,,
1761104673993,1234,1,,,-1,,
1761104673993,1234,2,,,-1,,
1761104674024,1235,0,,,-1,,
1761104674024,1235,1,,,-1,,
1761104674024,1235,2,,,-1,,
1761104674056,1236,0,,,-1,,
1761104674056,1236,1,,,-1,,
1761104674056,1236,2,,,-1,,
1761104674088,1237,0,,,-1,,
1761104674088,1237,1,,,-1,,
1761104674088,1237,2,,,-1,,
1761104674121,1238,0,,,-1,,
1761104674121,1238,1,,,-1,,
1761104674121,1238,2,,,-1,,
1761104674154,1239,0,,,-1,,
1761104674154,1239,1,,,-1,,
1761104674154,1239,2,,,-1,,
1761104674186,1240,0,,,-1,,
1761104674186,1240,1,,,-1,,
1761104674186,1240,2,,,-1,,
1761104674218,1241,0,,,-1,,
1761104674218,1241,1,,,-1,,
1761104674218,1241,2,,,-1,,
1761104674250,1242,0,,,-1,,
1761104674250,1242,1,,,-1,,
1761104674250,1242,2,,,-1,,
1761104674282,1243,0,,,-1,,
1761104674282,1243,1,,,-1,,
1761104674282,1243,2,,,-1,,
1761104674314,1244,0,,,-1,,
1761104674314,1244,1,,,-1,,
1761104674314,1244,2,,,-1,,
1761104674346,1245,0,,,-1,,
1761104674346,1245,1,,,-1,,
1761104674346,1245,2,,,-1,,
1761104674378,1246,0,,,-1,,
1761104674378,1246,1,,,-1,,
1761104674378,1246,2,,,-1,,
1761104674411,1247,0,,,-1,,
1761104674411,1247,1,,,-1,,
1761104674411,1247,2,,,-1,,
1761104674442,1248,0,,,-1,,
1761104674442,1248,1,,,-1,,
1761104674442,1248,2,,,-1,,
1761104674475,1249,0,,,-1,,
1761104674475,1249,1,,,-1,,
1761104674475,1249,2,,,-1,,
1761104674507,1250,0,,,-1,,
1761104674507,1250,1,,,-1,,
1761104674507,1250,2,,,-1,,
1761104674539,1251,0,,,-1,,
1761104674539,1251,1,,,-1,,
1761104674539,1251,2,,,-1,,
1761104674571,1252,0,,,-1,,
1761104674571,1252,1,,,-1,,
1761104674571,1252,2,,,-1,,
1761104674603,1253,0,,,-1,,
1761104674603,1253,1,,,-1,,
1761104674603,1253,2,,,-1,,
1761104674636,1254,0,,,-1,,
1761104674636,1254,1,,,-1,,
1761104674636,1254,2,,,-1,,
1761104674668,1255,0,,,-1,,
1761104674668,1255,1,,,-1,,
1761104674668,1255,2,,,-1,,
1761104674700,1256,0,,,-1,,
1761104674700,1256,1,,,-1,,
1761104674700,1256,2,,,-1,,
1761104674732,1257,0,,,-1,,
1761104674732,1257,1,,,-1,,
1761104674732,1257,2,,,-1,,
1761104674764,1258,0,,,-1,,
1761104674764,1258,1,,,-1,,
1761104674764,1258,2,,,-1,,
1761104674796,1259,0,,,-1,,
1761104674796,1259,1,,,-1,,
1761104674796,1259,2,,,-1,,
1761104674828,1260,0,,,-1,,
1761104674828,1260,1,,,-1,,
1761104674828,1260,2,,,-1,,
1761104674860,1261,0,,,-1,,
1761104674860,1261,1,,,-1,,
1761104674860,1261,2,,,-1,,
1761104674892,1262,0,,,-1,,
1761104674892,1262,1,,,-1,,
1761104674892,1262,2,,,-1,,
1761104674924,1263,0,,,-1,,
1761104674924,1263,1,,,-1,,
1761104674924,1263,2,,,-1,,
1761104674956,1264,0,,,-1,,
1761104674956,1264,1,,,-1,,
1761104674956,1264,2,,,-1,,
1761104674989,1265,0,,,-1,,
1761104674989,1265,1,,,-1,,
1761104674989,1265,2,,,-1,,
1761104675021,1266,0,,,-1,,
1761104675021,1266,1,,,-1,,
1761104675021,1266,2,,,-1,,
1761104675054,1267,0,,,-1,,
1761104675054,1267,1,,,-1,,
1761104675054,1267,2,,,-1,,
1761104675087,1268,0,,,-1,,
1761104675087,1268,1,,,-1,,
1761104675087,1268,2,,,-1,,
1761104675120,1269,0,,,-1,,
1761104675120,1269,1,,,-1,,
1761104675120,1269,2,,,-1,,
1761104675153,1270,0,,,-1,,
1761104675153,1270,1,,,-1,,
1761104675153,1270,2,,,-1,,
1761104675186,1271,0,,,-1,,
1761104675186,1271,1,,,-1,,
1761104675186,1271,2,,,-1,,
1761104675219,1272,0,,,-1,,
1761104675219,1272,1,,,-1,,
1761104675219,1272,2,,,-1,,
1761104675252,1273,0,,,-1,,
1761104675252,1273,1,,,-1,,
1761104675252,1273,2,,,-1,,
1761104675285,1274,0,,,-1,,
1761104675285,1274,1,,,-1,,
1761104675285,1274,2,,,-1,,
1761104675318,1275,0,,,-1,,
1761104675318,1275,1,,,-1,,
1761104675318,1275,2,,,-1,,
1761104675351,1276,0,,,-1,,
1761104675351,1276,1,,,-1,,
1761104675351,1276,2,,,-1,,
1761104675384,1277,0,,,-1,,
1761104675384,1277,1,,,-1,,
1761104675384,1277,2,,,-1,,
1761104675417,1278,0,,,-1,,
1761104675417,1278,1,,,-1,,
1761104675417,1278,2,,,-1,,
1761104675450,1279,0,,,-1,,
1761104675450,1279,1,,,-1,,
1761104675450,1279,2,,,-1,,
1761104675483,1280,0,,,-1,,
1761104675483,1280,1,,,-1,,
1761104675483,1280,2,,,-1,,
1761104675516,1281,0,,,-1,,
1761104675516,1281,1,,,-1,,
1761104675516,1281,2,,,-1,,
1761104675549,1282,0,,,-1,,
1761104675549,1282,1,,,-1,,
1761104675549,1282,2,,,-1,,
1761104675582,1283,0,,,-1,,
1761104675582,1283,1,,,-1,,
1761104675582,1283,2,,,-1,,
1761104675616,1284,0,,,-1,,
1761104675616,1284,1,,,-1,,
1761104675616,1284,2,,,-1,,
1761104675649,1285,0,,,-1,,
1761104675649,1285,1,,,-1,,
1761104675649,1285,2,,,-1,,
1761104675682,1286,0,,,-1,,
1761104675682,1286,1,,,-1,,
1761104675682,1286,2,,,-1,,
1761104675717,1287,0,,,-1,,
1761104675717,1287,1,,,-1,,
1761104675717,1287,2,,,-1,,
1761104675753,1288,0,,,-1,,
1761104675753,1288,1,,,-1,,
1761104675753,1288,2,,,-1,,
1761104675787,1289,0,,,-1,,
1761104675787,1289,1,,,-1,,
1761104675787,1289,2,,,-1,,
1761104675820,1290,0,,,-1,,
1761104675820,1290,1,,,-1,,
1761104675820,1290,2,,,-1,,
1761104675853,1291,0,,,-1,,
1761104675853,1291,1,,,-1,,
1761104675853,1291,2,,,-1,,
1761104675887,1292,0,,,-1,,
1761104675887,1292,1,,,-1,,
1761104675887,1292,2,,,-1,,
1761104675920,1293,0,,,-1,,
1761104675920,1293,1,,,-1,,
1761104675920,1293,2,,,-1,,
1761104675953,1294,0,,,-1,,
1761104675953,1294,1,,,-1,,
1761104675953,1294,2,,,-1,,
1761104675986,1295,0,,,-1,,
1761104675986,1295,1,,,-1,,
1761104675986,1295,2,,,-1,,
1761104676020,1296,0,,,-1,,
1761104676020,1296,1,,,-1,,
1761104676020,1296,2,,,-1,,
1761104676053,1297,0,,,-1,,
1761104676053,1297,1,,,-1,,
1761104676053,1297,2,,,-1,,
1761104676086,1298,0,,,-1,,
1761104676086,1298,1,,,-1,,
1761104676086,1298,2,,,-1,,
1761104677906,1299,0,,,-1,,
1761104677906,1299,1,,,-1,,
1761104677906,1299,2,,,-1,,
1761104677935,1300,0,,,-1,,
1761104677935,1300,1,,,-1,,
1761104677935,1300,2,,,-1,,
1761104677964,1301,0,,,-1,,
1761104677964,1301,1,,,-1,,
1761104677964,1301,2,,,-1,,
1761104677992,1302,0,,,-1,,
1761104677992,1302,1,,,-1,,
1761104677992,1302,2,,,-1,,
1761104678021,1303,0,,,-1,,
1761104678021,1303,1,,,-1,,
1761104678021,1303,2,,,-1,,
1761104678049,1304,0,,,-1,,
1761104678049,1304,1,,,-1,,
1761104678049,1304,2,,,-1,,
1761104678078,1305,0,,,-1,,
1761104678078,1305,1,,,-1,,
1761104678078,1305,2,,,-1,,
1761104678106,1306,0,,,-1,,
1761104678106,1306,1,,,-1,,
1761104678106,1306,2,,,-1,,
1761104678135,1307,0,,,-1,,
1761104678135,1307,1,,,-1,,
1761104678135,1307,2,,,-1,,
1761104678163,1308,0,,,-1,,
1761104678163,1308,1,,,-1,,
1761104678163,1308,2,,,-1,,
1761104678192,1309,0,,,-1,,
1761104678192,1309,1,,,-1,,
1761104678192,1309,2,,,-1,,
1761104678221,1310,0,,,-1,,
1761104678221,1310,1,,,-1,,
1761104678221,1310,2,,,-1,,
1761104678252,1311,0,,,-1,,
1761104678252,1311,1,,,-1,,
1761104678252,1311,2,,,-1,,
1761104678281,1312,0,,,-1,,
1761104678281,1312,1,,,-1,,
1761104678281,1312,2,,,-1,,
1761104678310,1313,0,,,-1,,
1761104678310,1313,1,,,-1,,
1761104678310,1313,2,,,-1,,
1761104678338,1314,0,,,-1,,
1761104678338,1314,1,,,-1,,
1761104678338,1314,2,,,-1,,
1761104678367,1315,0,,,-1,,
1761104678367,1315,1,,,-1,,
1761104678367,1315,2,,,-1,,
1761104678396,1316,0,,,-1,,
1761104678396,1316,1,,,-1,,
1761104678396,1316,2,,,-1,,
1761104678425,1317,0,,,-1,,
1761104678425,1317,1,,,-1,,
1761104678425,1317,2,,,-1,,
1761104678454,1318,0,,,-1,,
1761104678454,1318,1,,,-1,,
1761104678454,1318,2,,,-1,,
1761104678483,1319,0,,,-1,,
1761104678483,1319,1,,,-1,,
1761104678483,1319,2,,,-1,,
1761104678512,1320,0,,,-1,,
1761104678512,1320,1,,,-1,,
1761104678512,1320,2,,,-1,,
1761104678541,1321,0,,,-1,,
1761104678541,1321,1,,,-1,,
1761104678541,1321,2,,,-1,,
1761104678570,1322,0,,,-1,,
1761104678570,1322,1,,,-1,,
1761104678570,1322,2,,,-1,,
1761104678599,1323,0,,,-1,,
1761104678599,1323,1,,,-1,,
1761104678599,1323,2,,,-1,,
1761104678628,1324,0,,,-1,,
1761104678628,1324,1,,,-1,,
1761104678628,1324,2,,,-1,,
1761104678657,1325,0,,,-1,,
1761104678657,1325,1,,,-1,,
1761104678657,1325,2,,,-1,,
1761104678685,1326,0,,,-1,,
